"Already posted the same request in the last minute.","Realizaste un pago similar hace instantes. Intenta nuevamente en unos minutos."
"Doesn't find a campaign with the given code.", "No se ha encontrado una campaña de descuento con el código indicado."
"We could not process your payment in this moment. Please check the form data and retry later","No es posible procesar su pago en este momento. Por favor verifique los datos ingresados y vuelva a intentarlo."

"The items Quantity has exceeded the limits. We could not process your payment.", "La cantidad de ítems ha excedido el límite. No es posible procesar su pago."
"Already posted the same request in the last minute.", "Realizaste un pago similar hace instantes. Intenta nuevamente en unos minutos."
"The transaction amount is invalid. We could not process your payment.", "El monto de la transacción es inválido. No es posible procesar su pago."
"You user cannot do payments currently", "No puedes realizar pagos en este momento."
"You have exceeded the max number of refunds for this payment.", "Has excedido el máximo número de devoluciones para este pago"
"Payment too old to be refunded", "El pago es demasiado antiguo para ser devuelto"
"Coupon code is invalid", "Código de cupón inválido"
"Your user e-mail does not exist. Please check data and retry later", "Tu dirección de e-mail no existe. Por favor verifique los datos ingresados y vuelva a intentarlo."
"You must provide your cardholder name with your card data", "Debes ingresar el titular de la tarjeta"
"Not found payment method or credit card. Please check the form data and retry.", "No se encontró el método de pago o tarjeta de crédito. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Security code is invalid. Please check the form data and retry.", "El código de seguridad de la tarjeta no es válido. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Security code is a required field. Please check the form data and retry.", "Debe ingresar el código de seguridad de la tarjeta. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Payment method or credit card invalid. Please check the form data and retry.", "El método de pago o tarjeta de crédito son inválidos. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Credit card number is invalid. Please check the form data and retry.", "El número de la tarjeta de crédito es inválido. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Expiration month can not be empty. Please check the form data and retry.", "El mes de expiración de la tarjeta no puede estar vacío. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Expiration year can not be empty. Please check the form data and retry.", "El año de expiración de la tarjeta no puede estar vacío. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Cardholder name can not empty. Please check the form data and retry.", "El titular de la tarjeta no puede estar vacío. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Cardholder document number can not be empty. Please check the form data and retry.", "Cardholder document number can not be empty. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Cardholder document type can not be empty. Please check the form data and retry.", "El tipo de documento no puede estar vacío. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Cardholder document subtype can not be empty. Please check the form data and retry.", "El subtipo de documento no puede estar vacío. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Expiration month is invalid. Please check the form data and retry.", "El mes de expiración de la tarjeta es inválido. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Expiration year is invalid. Please check the form data and retry.", "El año de expiración de la tarjeta es inválido. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Installments attribute can not be empty. Please check the form data and retry.", "Debe ingresar la cantidad de cuotas del pago. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Coupon amount is invalid. Please check the form data and retry.", "El monto de descuento es inválido. Por favor verifique los datos ingresados y vuelva a intentarlo."
"Doesn't find a campaign to amount given", "No se ha encontrado una campaña que coicida con el monto de la orden"
"Amount discount is invalid", "El monto de descuento no es válido"
"We could not process your payment in this moment. Please retry later", "No se pudo procesar su pago. Por favor inténtelo más tarde"
"Processing error in the payment gateway. Please contact the administrator.", "Error de procesamiento en la pasarela de pago. Por favor, póngase en contacto con el administrador."
"Error on process of payment data. Please contact the administrator.", "Error al procesar los datos de pago."

"==================== WALLET BUTTON =====================","================================================"
"Fast buy!", "Compra rápida!"
"Use your saved cards", "Usa tus tarjetas guardadas"
"Pay without having to enter more data, in", "Paga sin cargar más datos, de forma"
"instalments and securely.", "financiada y segura."
"Pay with Mercado Pago", "Pagar com Mercado Pago"
"Or add your card details:", "O ingresa los datos de tu tarjeta:"
"Payment processed by Mercado Pago", "Pago procesado por Mercado Pago"
"Sorry, we can't finish Mercado Pago Wallet Payment", "Lo sentimos, no pudimos finalizar el pago con la billetera Mercado Pago"
"Sorry, we can't process the payment id not found", "Lo sentimos, no pudimos procesar el id de pago no encontrado"
"Sorry, we can't create a order with external reference #%1", "Lo sentimos, no pudimos crear el pedido con la referencia externa #%1"
"Preference #%1 not found!", "Preferencia #%1 no encontrada"
"Payment #%1 not found!", "Pago #%1 no encontrado"
"Error to create. Order #%1 not available yet.", "Error al crear. El pedido #% 1 aún no está disponible."

"==================== PIX GATEWAY =====================","================================================"
"Custom Checkout - Payment via Pix","Custom Checkout - Pago vía Pix"
"Set up to how many days your customers will be able to pay", "Configure cuántos días podrán pagar sus clientes"
"Expiration of Pix", "Fecha de vencimiento Pix"
"15 minutes", "15 minutos"
"30 minutes", "30 minutos"
"60 minutes", "60 minutos"
"12 hours", "12 horas"
"24 hours", "24 horas"
"Yes", "Sí"
"No", "No"
"Please note that to receive payments via Pix at our checkout, you must have a Pix key registered in your Mercado Pago account.",""Ten en cuenta que para recibir pagos a través de Pix en nuestro checkout, debes tener una clave Pix registrada en tu cuenta de Mercado Pago. Registra tu clave Pix en Mercado Pago."
"Pay safely and instantly!", "Pague com segurança e instantaneamente!"
"When finalizing or ordering, you will see the code to order or pay.", "No final do pedido, você verá o código para solicitar ou pagar."
"Read more", "Leer más"
"Order %1 received! Now you just need to pay with Pix to finalize your purchase", "¡Pedido %1 recibido! Ahora sólo tienes que pagar con Pix para finalizar tu compra."
"How to pay with Pix:", "Cómo pagar con Pix:"
"Go to your bank's app or website", "Entra en la app o en la página web de tu banco"
"Search for the option to pay with Pix", "Busca la opción de pagar con Pix"
"Scan the QR code or Pix code", "Escanea el código QR o el código Pix"
"Done! You will see the payment confirmation", "Listo. Verás la confirmación del pago"
"Value:", "Valor:"
" R$ ", " R$ "
"Scan the QR code:", "Escanea el código QR:"
"Code valid for ", "Código válido por "
"If you prefer, you can pay by copying and pasting the following code", "Si lo prefieres, puedes pagar copiando y pegando el siguiente código"
" days", " días"
" day", " día"
"Copy code", "Copiar código"
"Pay with Pix - Mercado Pago", "Pagar con Pix - Mercado Pago"
"Discount", "Descuento"
"Tax", "Tasa"

"==================== CHECKOUT PRO =====================","================================================"
"I want to pay with Mercado Pago at no additional cost.", "Quiero pagar con Mercado Pago, sin costo adicional."

"==================== STATUS ===========================", "==============================================="
"pending", "Pago pendiente"
"approved", "Pago aprobado"
"authorized", "Pago autorizado"
"in_process", "Pago en proceso"
"in_mediation", "Pago en mediación"
"rejected", "Pago rechazado"
"cancelled", "Pago cancelado"
"refunded", "Pago reembolsado"
"charged_back", "Pago contracargado"
"Generate Ticket", "Generar Ticket"

"==================== WEBPAY GATEWAY =====================","================================================"
"Add the URL of an image that you want to insert in the checkout.", "Añade la url de una imagen que quieras insertar en el checkout."
"Custom Checkout - Debit Card (Webpay/Redcompra)", "Custom Checkout - Tarjetas de Débito (Webpay/Redcompra)"
"Debit Card/Redcompra - Mercado Pago", "Tarjetas de Débito/Redcompra - Mercado Pago"
"We will redirect you to the Webpay site to complete your payment.", "Te redirigiremos al sitio de Webpay para que completes tu pago."
"Shipping", "Envío"
"Sorry, we can\'t reserve quote on Webpay Payment.", "Lo sentimos, no fue posible reservar el quote en el pago con Webpay."
"It was unable to complete payment with Webpay!", "¡No fue posible completar el pago con Webpay!"
"It was unable to complete payment with Mercado Pago!", "¡No fue posible completar el pago con Mercado Pago!"
"Click on the button below to try the payment again:", "Haga clic en el botón de abajo para volver a intentar hacer el pago:"
"Retry payment", "Reintentar pago"
"Retry order", "Rehacer pedido"
"Continue Shopping", "Seguir comprando"

"==================== SDK V2 =====================","================================================"
"Invalid card number", "Numero de tarjeta no válido"
"Invalid card expiration month", "Mes de vencimiento no válido"
"Invalid card expiration year", "Año de vencimiento no válido"
"Invalid card expiration date". "Fecha de vencimiento no válido"
"Invalid cardholder name", "Nombre del titular no válido"
"Invalid security code", "Código de seguridad no válido"
"Invalid document number", "Número de documento no válido"
"This is a required field", "Este es un campo obligatorio"
"==================== INTEREST PAYMENT =====================", "====================================================="
"Set up your installment and interest payments","Configura meses sin intereses"
"At Mercado Pago you can choose the fee you pay for each purchase and also offer interest-free installments to your customer.","En Mercado Pago puedes elegir la tarifa que pagas en cada compra y también ofrecer meses sin intereses a tu cliente."
"Set up installment and interest","Configurar cuotas e intereses"
"Set up your interest payments","Configura pagos"
"At Mercado Pago you can choose the fee you pay for each purchase.","En Mercado Pago puedes elegir la tarifa que pagas en cada venta."
"Set up interest payments","Configurar tasas y plazos"
