"We could not process your payment. %1", "Não foi possível processar o pagamento. %1"

"Verify the form data or wait until the validation of the payment data", "Verifique os dados do formulario ou aguarde a validação dos dados de pagamento."

Cannot operate between users from different countries.", "Não é possível operar entre usuários de diferentes países."
"Payment method does not process installments.", "Payment method does not process installments. Choose another credit card or payment method."
"Cannot pay this amount with this paymentMethod.", "Forma de pagamento não processa parcelas. Escolha um outro cartão de crédito ou método de pagamento."
"You user cannot do payments currently", "Você usuário não pode fazer pagamentos atualmente."
"You user cannot do payments currently with this payment method.", "Você usuário não pode fazer pagamentos actualmente com este método de pagamento ."
"Unavailable paymentmethod currently.", "Método de pagamento actualmente indisponíveis."
"Already posted the same request in the last minute.", "Já postou o mesmo pedido no último minuto . Tente novamente mais tarde."
"Doesn't find a campaign with the given code.", "Não encontrar uma campanha com o código dado."
"We could not process your payment in this moment. Please check the form data and retry later", "Não foi possível processar seu pagamento , neste momento . Por favor verifique os dados do formulário e tente novamente mais tarde"

"The items Quantity has exceeded the limits. We could not process your payment.", "O itens Quantidade ultrapassou os limites . Não foi possível processar o seu pagamento."
"Already posted the same request in the last minute.", "Já postou o mesmo pedido no último minuto."
"The transaction amount is invalid. We could not process your payment.", "O valor da transação é inválido. Não foi possível processar o seu pagamento."
"You user cannot do payments currently", "Você usuário não pode fazer pagamentos atualmente"
"You have exceeded the max number of refunds for this payment.", "Você excedeu o número máximo de reembolso para este pagamento."
"Payment too old to be refunded", "O pagamento velho demais para ser reembolsado"
"Coupon code is invalid", "Código de cupom é inválido"
"Your user e-mail does not exist. Please check data and retry later", "Seu e-mail do usuário não existe. Verifique os dados e tente novamente mais tarde"
"You must provide your cardholder name with your card data", "Você deve fornecer seu nome do titular do cartão com seus dados de cartão"
"Not found payment method or credit card. Please check the form data and retry.", "Não encontrou forma de pagamento ou do cartão de crédito . Por favor verifique os dados do formulário e tente novamente."
"Security code is invalid. Please check the form data and retry.", "Código de segurança inválido. Por favor verifique os dados do formulário e tente novamente."
"Security code is a required field. Please check the form data and retry.", "O código de segurança é um campo obrigatório . Por favor verifique os dados do formulário e tente novamente."
"Payment method or credit card invalid. Please check the form data and retry.", "Forma de pagamento ou do cartão de crédito inválido. Por favor verifique os dados do formulário e tente novamente."
"Credit card number is invalid. Please check the form data and retry.", "Número do cartão de crédito é inválido. Por favor verifique os dados do formulário e tente novamente."
"Expiration month can not be empty. Please check the form data and retry.", "Mês de expiração não pode estar vazio . Por favor verifique os dados do formulário e tente novamente."
"Expiration year can not be empty. Please check the form data and retry.", "Ano de expiração não pode estar vazio . Por favor verifique os dados do formulário e tente novamente."
"Cardholder name can not empty. Please check the form data and retry.", "Nome do titular do cartão não pode vazio. Por favor verifique os dados do formulário e tente novamente."
"Cardholder document number can not be empty. Please check the form data and retry.", "Número do documento do titular do cartão não pode ser vazio . Por favor verifique os dados do formulário e tente novamente."
"Cardholder document type can not be empty. Please check the form data and retry.", "Titular do cartão tipo de documento não pode estar vazio . Por favor verifique os dados do formulário e tente novamente."
"Cardholder document subtype can not be empty. Please check the form data and retry.", "Documento do titular do cartão subtipo não pode estar vazio . Por favor verifique os dados do formulário e tente novamente."
"Expiration month is invalid. Please check the form data and retry.", "Mês de expiração é inválido. Por favor verifique os dados do formulário e tente novamente."
"Expiration year is invalid. Please check the form data and retry.", "Ano de expiração é inválido. Por favor verifique os dados do formulário e tente novamente."
"Installments attribute can not be empty. Please check the form data and retry.", "Atributo parcelas não pode estar vazio . Por favor verifique os dados do formulário e tente novamente."
"Coupon amount is invalid. Please check the form data and retry.", "Valor do cupom é válido. Por favor verifique os dados do formulário e tente novamente."
"Doesn't find a campaign to amount given", "Não Encontrado um coicida campanha para o montante da ordem"
"Amount discount is invalid", "Valor do desconto é inválido"
"We could not process your payment in this moment. Please retry later", "Não foi possível processar seu pagamento. Por favor tente mais tarde"
"Processing error in the payment gateway. Please contact the administrator.", "Erro ao gerar pedido no gateway de pagamento. Por favor, entre em contato com o administrador."
"Error on process of payment data. Please contact the administrator.", "Erro no processamento dos dados de pagamento."

"==================== WALLET BUTTON =====================","================================================"
"Fast buy!", "Compra rápida!"
"Use your saved cards", "Use seus cartões salvos"
"Pay without having to enter more data, in", "Pague sem precisar adicionar mais dados,"
"instalments and securely.", "de forma parcelada e segura."
"Pay with Mercado Pago", "Pagar com Mercado Pago"
"Or add your card details:", "Ou insira os dados do seu cartão:"
"Payment processed by Mercado Pago", "Pagamento processado pelo Mercado Pago"
"Sorry, we can't finish Mercado Pago Wallet Payment", "Desculpa, não conseguimos finalizar o pagamento com a carteira Mercado Pago"
"Sorry, we can't process the payment id not found", "Desculpa, não conseguimos processar o id do pagamento não foi encontrado"
"Sorry, we can't create a order with external reference #%1", "Desculpa. não conseguimos criar o pedido com a referência externa #%1"
"Preference #%1 not found!", "Preferência #%1 não encontrada"
"Payment #%1 not found!", "Pagamento #%1 não encontrado"
"Error to create. Order #%1 not available yet.", "Erro ao criar. Pedido #%1 não está disponível ainda."

"==================== PIX GATEWAY =====================","================================================"
"Custom Checkout - Payment via Pix","Custom Checkout - Pagamento via Pix"
"Set up to how many days your customers will be able to pay", "Defina em até quantos dias seus clientes poderão pagar"
"Expiration of Pix", "Vencimento do Pix"
"15 minutes", "15 minutos"
"30 minutes", "30 minutos"
"60 minutes", "60 minutos"
"12 hours", "12 horas"
"24 hours", "24 horas"
"Yes", "Sim"
"No", "Não"
"Please note that to receive payments via Pix at our checkout, you must have a Pix key registered in your Mercado Pago account.","Lembre-se de que para receber pagamentos via Pix em nosso checkout, você precisa ter uma chave Pix cadastrada na sua conta Mercado Pago."
"Pay safely and instantly!", "Pague de forma segura e instantânea!"
"When finalizing or ordering, you will see the code to order or pay.", "Ao finalizar o pedido, você verá o código para fazer o pagamento."
"Read more", "Saiba mais"
"Order %1 received! Now you just need to pay with Pix to finalize your purchase", "Pedido %1 recebido! Agora é só pagar com o Pix para finalizar sua compra."
"How to pay with Pix:", "Como pagar com Pix:"
"Go to your bank's app or website", "Acesse o app ou site do seu banco"
"Search for the option to pay with Pix", "Busque a opção de pagar com Pix"
"Scan the QR code or Pix code", "Leia o QR code ou código Pix"
"Done! You will see the payment confirmation", "Pronto! Você verá a confirmação do pagamento"
"Value:", "Valor a pagar:"
" R$ ", " R$ "
"Scan the QR code:", "Escaneie o QR code:"
"Code valid for ", "Código válido por "
"If you prefer, you can pay by copying and pasting the following code", "Se preferir, você pode pagar copiando e colando o seguinte código"
" days", " dias"
" day", " dia"
"Copy code", "Copiar código"
"Pay with Pix - Mercado Pago", "Pagar com Pix - Mercado Pago"
"Discount", "Desconto"
"Tax", "Taxa"
"Pix Expiration","Expiração do Pix"
"Pix QR Code","QR Code do Pix"
"Pix Code","Código do Pix"

"==================== CHECKOUT PRO =====================","================================================"
"I want to pay with Mercado Pago at no additional cost.", "Quero pagar com o Mercado Pago, sem nenhum custo adicional."

"==================== STATUS =====================", "====================================================="
"pending", "Pagamento pendente"
"approved", "Pagamento aprovado"
"authorized", "Pagamento autorizado"
"in_process", "Pagamento em andamento"
"in_mediation", "Pagamento em mediação"
"rejected", "Pagamento rejeitado"
"cancelled", "Pagamento cancelado"
"refunded", "Pagamento reembolsado"
"charged_back", "Pagamento devolvido"
"Generate Ticket", "Gerar Boleto"

"==================== WEBPAY GATEWAY =====================","================================================"
"Add the URL of an image that you want to insert in the checkout.", "Adicione a URL de uma imagem que você deseja inserir no checkout."
"Custom Checkout - Debit Card (Webpay/Redcompra)", "Custom Checkout - Cartão de Débito (Webpay/Redcompra)"
"Debit Card/Redcompra - Mercado Pago", "Cartão de Débito/Redcompra - Mercado Pago"
"We will redirect you to the Webpay site to complete your payment.", "Iremos redirecioná-lo para o site do Webpay para concluir o seu pagamento."
"Shipping", "Envio"
"Sorry, we can\'t reserve quote on Webpay Payment.", "Desculpe, não foi possível reservar um quote no pagamento com Webpay."
"It was unable to complete payment with Webpay!", "Não foi possível concluir o pagamento com Webpay!"
"It was unable to complete payment with Mercado Pago!", "Não foi possível concluir o pagamento com Mercado Pago!"
"Click on the button below to try the payment again:", "Clique no botão abaixo para tentar realizar o pagamento novamente:"
"Retry payment", "Retentar pagamento"
"Retry order", "Repetir pedido"
"Continue Shopping", "Continue comprando"

"==================== SDK V2 =====================","================================================"
"Invalid card number", "Número do cartão inválido"
"Invalid card expiration month", "Mês de validade inválido"
"Invalid card expiration year", "Ano de validade inválido"
"Invalid card expiration date". "Data de validade inválida"
"Invalid cardholder name", "Nome do titular inválido"
"Invalid security code", "Código de segurança inválido"
"Invalid document number", "Número de documento inválido"
"This is a required field", "Este é um campo obrigatório"
"==================== INTEREST PAYMENT =====================", "====================================================="
"Set up your installment and interest payments","Configure seu parcelamento e juros"
"At Mercado Pago you can choose the fee you pay for each purchase and also offer interest-free installments to your customer.","No Mercado Pago você pode escolher a tarifa que vai pagar em cada compra e também oferecer parcelas sem juros para seu cliente."
"Set up installment and interest","Configurar parcelamento e juros"
"Set up your interest payments","Configure tarifas"
"At Mercado Pago you can choose the fee you pay for each purchase.","No Mercado Pago você pode escolher a tarifa que vai pagar em cada compra."
"Set up interest payments","Configurar tarifas"
